X,Y,Date,Full_Address,lon,lat
-118.255289,34.051867,2015/10/04 00:00:00,"787 West 5th Street, Los Angeles, CA",-118.255289,34.051867
-118.2573975,34.0450682,2015/10/04 00:00:00,"801 South Olive Street, Los Angeles, CA",-118.2573975,34.0450682
-118.20169,34.1003135,2015/10/04 00:00:00,"Arroyo Seco Parkway, Los Angeles, CA",-118.20169,34.1003135
-118.258505,34.041251,2015/10/05 00:00:00,"1010 South Hill Street, Los Angeles, CA",-118.258505,34.041251
-118.2591034,34.0405294,2015/10/05 00:00:00,"1038 S HILL ST, Los Angeles, CA",-118.2591034,34.0405294
-118.2591034,34.0405294,2015/10/05 00:00:00,1038 S HILL ST34.036414,-118.2591034,34.0405294
-118.242828,34.0505339,2015/10/05 00:00:00,"120 South Los Angeles Street, Los Angeles, CA",-118.242828,34.0505339
-118.2556773,34.0389419,2015/10/05 00:00:00,"210 E OLYMPIC BL, Los Angeles, CA",-118.2556773,34.0389419
-118.249048,34.050388,2015/10/05 00:00:00,"331 South Broadway, Los Angeles, CA",-118.249048,34.050388
-118.247207,34.047833,2015/10/05 00:00:00,"408 South Main Street, Los Angeles, CA",-118.247207,34.047833
-118.2502024,34.0492052,2015/10/05 00:00:00,"421 South Broadway, Los Angeles, CA",-118.2502024,34.0492052
-118.2505905,34.0477589,2015/10/05 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2505905,34.0477589,2015/10/05 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2507946,34.0464076,2015/10/05 00:00:00,"543 South Spring Street, Los Angeles, CA",-118.2507946,34.0464076
-118.2569793,34.050205,2015/10/05 00:00:00,"550 South Flower Street, Los Angeles, CA",-118.2569793,34.050205
-118.250472,34.045218,2015/10/05 00:00:00,"601 South Main Street, Los Angeles, CA",-118.250472,34.045218
-118.2554062,34.0489997,2015/10/05 00:00:00,"601 West 6th Street, Los Angeles, CA",-118.2554062,34.0489997
-118.2522461,34.045074,2015/10/05 00:00:00,"649 South Spring Street, Los Angeles, CA",-118.2522461,34.045074
-118.2589084,34.0476038,2015/10/05 00:00:00,"712 South Hope Street, Los Angeles, CA",-118.2589084,34.0476038
-118.255623,34.045211,2015/10/05 00:00:00,"737 South Hill Street, Los Angeles, CA",-118.255623,34.045211
-118.2365762,34.0561786,2015/10/05 00:00:00,"800 North Alameda Street, Los Angeles, CA",-118.2365762,34.0561786
-118.2573975,34.0450682,2015/10/05 00:00:00,"801 South Olive Street, Los Angeles, CA",-118.2573975,34.0450682
-118.2407666,34.0661027,2015/10/05 00:00:00,"955 Adobe Street, Los Angeles, CA",-118.2407666,34.0661027
-118.260178,34.037219,2015/10/06 00:00:00,"1221 South Main Street, Los Angeles, CA",-118.260178,34.037219
-118.2626136,34.0346498,2015/10/06 00:00:00,"1403 South Los Angeles Street, Los Angeles, CA",-118.2626136,34.0346498
-118.2652703,34.0345486,2015/10/06 00:00:00,"1646 S Olive St, Los Angeles, CA",-118.2652703,34.0345486
-118.2474062,34.0728154,2015/10/06 00:00:00,"1750 Stadium Way, Los Angeles, CA",-118.2474062,34.0728154
-118.2651789,34.0317693,2015/10/06 00:00:00,"1810 South Broadway, Los Angeles, CA",-118.2651789,34.0317693
-118.2490533,34.0512805,2015/10/06 00:00:00,"308 S Hill St, Los Angeles, CA",-118.2490533,34.0512805
-118.2502024,34.0492052,2015/10/06 00:00:00,"421 South Broadway, Los Angeles, CA",-118.2502024,34.0492052
-118.2377542,34.0411705,2015/10/06 00:00:00,"500 Alameda Street, Los Angeles, CA",-118.2377542,34.0411705
-118.2505905,34.0477589,2015/10/06 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2505905,34.0477589,2015/10/06 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2486193,34.0461251,2015/10/06 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2486193,34.0461251,2015/10/06 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.253668,34.048874,2015/10/06 00:00:00,"525 South Olive Street, Los Angeles, CA",-118.253668,34.048874
-118.253668,34.048874,2015/10/06 00:00:00,"525 South Olive Street, Los Angeles, CA",-118.253668,34.048874
-118.2571178,34.0477631,2015/10/06 00:00:00,"615 West 7th Street, Los Angeles, CA",-118.2571178,34.0477631
-118.2412869,34.0599404,2015/10/06 00:00:00,"625 N HILL ST, Los Angeles, CA",-118.2412869,34.0599404
-118.2522461,34.045074,2015/10/06 00:00:00,"649 South Spring Street, Los Angeles, CA",-118.2522461,34.045074
-118.2573975,34.0450682,2015/10/06 00:00:00,"801 South Olive Street, Los Angeles, CA",-118.2573975,34.0450682
-118.2599556,34.0490725,2015/10/06 00:00:00,"888 W 7TH ST, Los Angeles, CA",-118.2599556,34.0490725
-118.2407666,34.0661027,2015/10/06 00:00:00,"955 Adobe Street, Los Angeles, CA",-118.2407666,34.0661027
-118.2591034,34.0405294,2015/10/07 00:00:00,"1038 S HILL ST, Los Angeles, CA",-118.2591034,34.0405294
-118.260178,34.037219,2015/10/07 00:00:00,"1221 South Main Street, Los Angeles, CA",-118.260178,34.037219
-118.2652703,34.0345486,2015/10/07 00:00:00,"1646 S Olive St, Los Angeles, CA",-118.2652703,34.0345486
-118.2474062,34.0728154,2015/10/07 00:00:00,"1750 Stadium Way, Los Angeles, CA",-118.2474062,34.0728154
-118.2556773,34.0389419,2015/10/07 00:00:00,"210 E OLYMPIC BL, Los Angeles, CA",-118.2556773,34.0389419
-118.2505609,34.0544669,2015/10/07 00:00:00,"221 South Grand Avenue, Los Angeles, CA",-118.2505609,34.0544669
-118.247207,34.047833,2015/10/07 00:00:00,"408 South Main Street, Los Angeles, CA",-118.247207,34.047833
-118.2546266,34.0463688,2015/10/07 00:00:00,"411 W 7th ST, Los Angeles, CA",-118.2546266,34.0463688
-118.2502024,34.0492052,2015/10/07 00:00:00,"421 South Broadway, Los Angeles, CA",-118.2502024,34.0492052
-118.2377542,34.0411705,2015/10/07 00:00:00,"500 Alameda Street, Los Angeles, CA",-118.2377542,34.0411705
-118.2505905,34.0477589,2015/10/07 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2505905,34.0477589,2015/10/07 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.253668,34.048874,2015/10/07 00:00:00,"525 South Olive Street, Los Angeles, CA",-118.253668,34.048874
-118.2569793,34.050205,2015/10/07 00:00:00,"550 South Flower Street, Los Angeles, CA",-118.2569793,34.050205
-118.2412869,34.0599404,2015/10/07 00:00:00,"625 N HILL ST, Los Angeles, CA",-118.2412869,34.0599404
-118.2589084,34.0476038,2015/10/07 00:00:00,"712 South Hope Street, Los Angeles, CA",-118.2589084,34.0476038
-118.2457881,34.0636332,2015/10/07 00:00:00,"808 ALPINE ST, Los Angeles, CA",-118.2457881,34.0636332
-118.2599556,34.0490725,2015/10/07 00:00:00,"888 W 7TH ST, Los Angeles, CA",-118.2599556,34.0490725
-118.266842,34.04643,2015/10/07 00:00:00,"947 Georgia Street, Los Angeles, CA",-118.266842,34.04643
-118.2407666,34.0661027,2015/10/07 00:00:00,"955 Adobe Street, Los Angeles, CA",-118.2407666,34.0661027
-118.258505,34.041251,2015/10/08 00:00:00,"1010 South Hill Street, Los Angeles, CA",-118.258505,34.041251
-118.2591034,34.0405294,2015/10/08 00:00:00,"1038 S HILL ST, Los Angeles, CA",-118.2591034,34.0405294
-118.2626136,34.0346498,2015/10/08 00:00:00,"1403 South Los Angeles Street, Los Angeles, CA",-118.2626136,34.0346498
-118.2652703,34.0345486,2015/10/08 00:00:00,"1646 S Olive St, Los Angeles, CA",-118.2652703,34.0345486
-118.2505609,34.0544669,2015/10/08 00:00:00,"221 South Grand Avenue, Los Angeles, CA",-118.2505609,34.0544669
18446743673.7096,18446743673.7096,2015/10/08 00:00:00,"405 Santa Monica Freeway, Los Angeles, CA",,
-118.247207,34.047833,2015/10/08 00:00:00,"408 South Main Street, Los Angeles, CA",-118.247207,34.047833
-118.2546266,34.0463688,2015/10/08 00:00:00,"411 W 7th ST, Los Angeles, CA",-118.2546266,34.0463688
-118.2505905,34.0477589,2015/10/08 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2505905,34.0477589,2015/10/08 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2507946,34.0464076,2015/10/08 00:00:00,"543 South Spring Street, Los Angeles, CA",-118.2507946,34.0464076
-118.2412869,34.0599404,2015/10/08 00:00:00,"625 N HILL ST, Los Angeles, CA",-118.2412869,34.0599404
-118.2589084,34.0476038,2015/10/08 00:00:00,"712 South Hope Street, Los Angeles, CA",-118.2589084,34.0476038
-118.263306,34.0450852,2015/10/08 00:00:00,"717 West Olympic Boulevard, Los Angeles, CA",-118.263306,34.0450852
-118.255289,34.051867,2015/10/08 00:00:00,"787 West 5th Street, Los Angeles, CA",-118.255289,34.051867
-118.2457881,34.0636332,2015/10/08 00:00:00,"808 ALPINE ST, Los Angeles, CA",-118.2457881,34.0636332
-118.250066,34.0379264,2015/10/08 00:00:00,"843 S SAN PEDRO ST, Los Angeles, CA",-118.250066,34.0379264
-118.2599556,34.0490725,2015/10/08 00:00:00,"888 W 7TH ST, Los Angeles, CA",-118.2599556,34.0490725
-118.2407666,34.0661027,2015/10/08 00:00:00,"955 Adobe Street, Los Angeles, CA",-118.2407666,34.0661027
-118.20169,34.1003135,2015/10/08 00:00:00,"Arroyo Seco Parkway, Los Angeles, CA",-118.20169,34.1003135
-118.2591034,34.0405294,2015/10/09 00:00:00,"1038 S HILL ST, Los Angeles, CA",-118.2591034,34.0405294
-118.260178,34.037219,2015/10/09 00:00:00,"1221 South Main Street, Los Angeles, CA",-118.260178,34.037219
-118.2626136,34.0346498,2015/10/09 00:00:00,"1403 South Los Angeles Street, Los Angeles, CA",-118.2626136,34.0346498
-118.267459,34.0345486,2015/10/09 00:00:00,"1646 S Olive St210 E OLYMPIC BL, Los Angeles, CA",-118.267459,34.0345486
-118.2474062,34.0728154,2015/10/09 00:00:00,"1750 Stadium Way, Los Angeles, CA",-118.2474062,34.0728154
-118.2505609,34.0544669,2015/10/09 00:00:00,"221 South Grand Avenue, Los Angeles, CA",-118.2505609,34.0544669
-118.2546266,34.0463688,2015/10/09 00:00:00,"411 W 7th ST, Los Angeles, CA",-118.2546266,34.0463688
-118.2502024,34.0492052,2015/10/09 00:00:00,"421 South Broadway, Los Angeles, CA",-118.2502024,34.0492052
-118.2505905,34.0477589,2015/10/09 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2486193,34.0461251,2015/10/09 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2486193,34.0461251,2015/10/09 00:00:00,"512 S MAIN ST , Los Angeles, CA",-118.2486193,34.0461251
-118.253668,34.048874,2015/10/09 00:00:00,"525 South Olive Street, Los Angeles, CA",-118.253668,34.048874
-118.250472,34.045218,2015/10/09 00:00:00,"601 South Main Street, Los Angeles, CA",-118.250472,34.045218
-118.2571178,34.0477631,2015/10/09 00:00:00,"615 West 7th Street, Los Angeles, CA",-118.2571178,34.0477631
-118.2522461,34.045074,2015/10/09 00:00:00,"649 South Spring Street, Los Angeles, CA",-118.2522461,34.045074
-118.2589084,34.0476038,2015/10/09 00:00:00,"712 South Hope Street, Los Angeles, CA",-118.2589084,34.0476038
-118.255289,34.051867,2015/10/09 00:00:00,"787 West 5th Street, Los Angeles, CA",-118.255289,34.051867
-118.2457881,34.0636332,2015/10/09 00:00:00,"808 ALPINE ST, Los Angeles, CA",-118.2457881,34.0636332
-118.2599556,34.0490725,2015/10/09 00:00:00,"888 W 7TH ST, Los Angeles, CA",-118.2599556,34.0490725
-118.2407666,34.0661027,2015/10/09 00:00:00,"955 Adobe Street, Los Angeles, CA",-118.2407666,34.0661027
-118.2591034,34.0405294,2015/10/10 00:00:00,"1038 S HILL ST, Los Angeles, CA",-118.2591034,34.0405294
-118.260178,34.037219,2015/10/10 00:00:00,"1221 South Main Street, Los Angeles, CA",-118.260178,34.037219
-118.260178,34.037219,2015/10/10 00:00:00,"1221 South Main Street, Los Angeles, CA",-118.260178,34.037219
-118.2651789,34.0317693,2015/10/10 00:00:00,"1810 South Broadway, Los Angeles, CA",-118.2651789,34.0317693
-118.2556773,34.0389419,2015/10/10 00:00:00,"210 E OLYMPIC BL, Los Angeles, CA",-118.2556773,34.0389419
-118.2505609,34.0544669,2015/10/10 00:00:00,"221 South Grand Avenue, Los Angeles, CA",-118.2505609,34.0544669
-118.2546266,34.0463688,2015/10/10 00:00:00,"411 W 7TH ST, Los Angeles, CA",-118.2546266,34.0463688
-118.2505905,34.0477589,2015/10/10 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2505905,34.0477589,2015/10/10 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2486193,34.0461251,2015/10/10 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.253668,34.048874,2015/10/10 00:00:00,"525 South Olive Street, Los Angeles, CA",-118.253668,34.048874
-118.2507946,34.0464076,2015/10/10 00:00:00,"543 South Spring Street, Los Angeles, CA",-118.2507946,34.0464076
-118.250472,34.045218,2015/10/10 00:00:00,"601 South Main Street, Los Angeles, CA",-118.250472,34.045218
-118.2522461,34.045074,2015/10/10 00:00:00,"649 South Spring Street, Los Angeles, CA",-118.2522461,34.045074
-118.2570021,34.0492187,2015/10/10 00:00:00,"707 Wilshire Boulevard, Los Angeles, CA",-118.2570021,34.0492187
-118.2589084,34.0476038,2015/10/10 00:00:00,"712 South Hope Street, Los Angeles, CA",-118.2589084,34.0476038
-118.255289,34.051867,2015/10/10 00:00:00,"787 West 5th Street, Los Angeles, CA",-118.255289,34.051867
-118.2457881,34.0636332,2015/10/10 00:00:00,"808 ALPINE ST, Los Angeles, CA",-118.2457881,34.0636332
-118.2599556,34.0490725,2015/10/10 00:00:00,"888 W 7TH ST, Los Angeles, CA",-118.2599556,34.0490725
-118.266842,34.04643,2015/10/10 00:00:00,"947 Georgia Street, Los Angeles, CA",-118.266842,34.04643
-118.264311,34.0419527,2015/10/11 00:00:00,"1130 S Flower St, Los Angeles, CA",-118.264311,34.0419527
-118.2668234,34.0385643,2015/10/11 00:00:00,"1347 South Hope Street, Los Angeles, CA",-118.2668234,34.0385643
-118.2626136,34.0346498,2015/10/11 00:00:00,"1403 South Los Angeles Street, Los Angeles, CA",-118.2626136,34.0346498
-118.2652703,34.0345486,2015/10/11 00:00:00,"1646 S Olive St, Los Angeles, CA",-118.2652703,34.0345486
-118.2651789,34.0317693,2015/10/11 00:00:00,"1810 South Broadway, Los Angeles, CA",-118.2651789,34.0317693
-118.2503782,34.0533918,2015/10/11 00:00:00,"250 South Grand Avenue, Los Angeles, CA",-118.2503782,34.0533918
-118.2502024,34.0492052,2015/10/11 00:00:00,"421 South Broadway, Los Angeles, CA",-118.2502024,34.0492052
-118.2505905,34.0477589,2015/10/11 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2486193,34.0461251,2015/10/11 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2507946,34.0464076,2015/10/11 00:00:00,"543 South Spring Street, Los Angeles, CA",-118.2507946,34.0464076
-118.2514825,34.0468616,2015/10/11 00:00:00,"544 S BROADWAY, Los Angeles, CA",-118.2514825,34.0468616
-118.2569793,34.050205,2015/10/11 00:00:00,"550 South Flower Street, Los Angeles, CA",-118.2569793,34.050205
-118.2571178,34.0477631,2015/10/11 00:00:00,"615 West 7th Street, Los Angeles, CA",-118.2571178,34.0477631
-118.2412869,34.0599404,2015/10/11 00:00:00,"625 N HILL ST, Los Angeles, CA",-118.2412869,34.0599404
-118.2326064,34.0516161,2015/10/11 00:00:00,"714 Ducommun Street, Los Angeles, CA",-118.2326064,34.0516161
-118.2520058,34.0436756,2015/10/11 00:00:00,"717 South Main Street, Los Angeles, CA",-118.2520058,34.0436756
-118.263306,34.0450852,2015/10/11 00:00:00,"717 West Olympic Boulevard, Los Angeles, CA",-118.263306,34.0450852
-118.2599556,34.0490725,2015/10/11 00:00:00,"888 W 7TH ST, Los Angeles, CA",-118.2599556,34.0490725
-118.2407666,34.0661027,2015/10/11 00:00:00,"955 Adobe Street, Los Angeles, CA",-118.2407666,34.0661027
-118.20169,34.1003135,2015/10/11 00:00:00,"Arroyo Seco Parkway, Los Angeles, CA",-118.20169,34.1003135
-118.2653348,34.0442252,2015/10/12 00:00:00,"1011 South Figueroa Street, Los Angeles, CA",-118.2653348,34.0442252
-118.2591034,34.0405294,2015/10/12 00:00:00,34.0372192,-118.2591034,34.0405294
-118.260178,34.037219,2015/10/12 00:00:00,"1221 South Main Street, Los Angeles, CA",-118.260178,34.037219
-118.2651789,34.0317693,2015/10/12 00:00:00,"1810 South Broadway, Los Angeles, CA",-118.2651789,34.0317693
-118.2556773,34.0389419,2015/10/12 00:00:00,"210 E OLYMPIC BL, Los Angeles, CA",-118.2556773,34.0389419
-118.2505609,34.0544669,2015/10/12 00:00:00,"221 South Grand Avenue, Los Angeles, CA",-118.2505609,34.0544669
-118.2503782,34.0533918,2015/10/12 00:00:00,"250 South Grand Avenue, Los Angeles, CA",-118.2503782,34.0533918
-118.2546266,34.0463688,2015/10/12 00:00:00,"411 W 7th ST, Los Angeles, CA",-118.2546266,34.0463688
-118.2505905,34.0477589,2015/10/12 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2505905,34.0477589,2015/10/12 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2486193,34.0461251,2015/10/12 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2486193,34.0461251,2015/10/12 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2486193,34.0461251,2015/10/12 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2514825,34.0468616,2015/10/12 00:00:00,"544 S BROADWAY, Los Angeles, CA",-118.2514825,34.0468616
-118.2412869,34.0599404,2015/10/12 00:00:00,"625 N HILL ST, Los Angeles, CA",-118.2412869,34.0599404
-118.2522461,34.045074,2015/10/12 00:00:00,"649 South Spring Street, Los Angeles, CA",-118.2522461,34.045074
-118.2326064,34.0516161,2015/10/12 00:00:00,"714 Ducommun Street, Los Angeles, CA",-118.2326064,34.0516161
-118.2520058,34.0436756,2015/10/12 00:00:00,"717 South Main Street, Los Angeles, CA",-118.2520058,34.0436756
-118.263306,34.0450852,2015/10/12 00:00:00,"717 West Olympic Boulevard, Los Angeles, CA",-118.263306,34.0450852
-118.2407666,34.0661027,2015/10/12 00:00:00,"955 Adobe Street, Los Angeles, CA",-118.2407666,34.0661027
-118.258505,34.041251,2015/10/13 00:00:00,"1010 South Hill Street, Los Angeles, CA",-118.258505,34.041251
-118.2591034,34.0405294,2015/10/13 00:00:00,"1038 S HILL ST, Los Angeles, CA",-118.2591034,34.0405294
-118.2668234,34.0385643,2015/10/13 00:00:00,"1347 South Hope Street, Los Angeles, CA",-118.2668234,34.0385643
-118.2668234,34.0385643,2015/10/13 00:00:00,"1347 South Hope Street, Los Angeles, CA",-118.2668234,34.0385643
-118.2556773,34.0389419,2015/10/13 00:00:00,"210 E OLYMPIC BL, Los Angeles, CA",-118.2556773,34.0389419
-118.25382,34.047617,2015/10/13 00:00:00,"418 West 6th Street, Los Angeles, CA",-118.25382,34.047617
-118.2555123,34.0463942,2015/10/13 00:00:00,"436 West 7th Street, Los Angeles, CA",-118.2555123,34.0463942
-118.2505905,34.0477589,2015/10/13 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2505905,34.0477589,2015/10/13 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2505905,34.0477589,2015/10/13 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2486193,34.0461251,2015/10/13 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2532873,34.0485582,2015/10/13 00:00:00,"532 S OLIVE ST, Los Angeles, CA",-118.2532873,34.0485582
-118.2514825,34.0468616,2015/10/13 00:00:00,"544 S BROADWAY, Los Angeles, CA",-118.2514825,34.0468616
-118.2412869,34.0599404,2015/10/13 00:00:00,"625 N HILL ST, Los Angeles, CA",-118.2412869,34.0599404
-118.2522461,34.045074,2015/10/13 00:00:00,"649 South Spring Street, Los Angeles, CA",-118.2522461,34.045074
-118.258738,34.0490261,2015/10/13 00:00:00,"655 South Flower Street, Los Angeles, CA",-118.258738,34.0490261
-118.2589084,34.0476038,2015/10/13 00:00:00,"712 South Hope Street, Los Angeles, CA",-118.2589084,34.0476038
-118.263306,34.0450852,2015/10/13 00:00:00,"717 West Olympic Boulevard, Los Angeles, CA",-118.263306,34.0450852
-118.255623,34.045211,2015/10/13 00:00:00,"737 South Hill Street, Los Angeles, CA",-118.255623,34.045211
-118.20169,34.1003135,2015/10/13 00:00:00,"Arroyo Seco Parkway, Los Angeles, CA",-118.20169,34.1003135
-118.245873,34.048863,2015/10/14 00:00:00,"108 East 3rd Street, Los Angeles, CA",-118.245873,34.048863
-118.2668234,34.0385643,2015/10/14 00:00:00,"1347 South Hope Street, Los Angeles, CA",-118.2668234,34.0385643
-118.2652703,34.0345486,2015/10/14 00:00:00,"1646 S Olive St , Los Angeles, CA",-118.2652703,34.0345486
-118.2556773,34.0389419,2015/10/14 00:00:00,"210 E OLYMPIC BL, Los Angeles, CA",-118.2556773,34.0389419
-118.2475914,34.050364,2015/10/14 00:00:00,"210 West 3rd Street, Los Angeles, CA",-118.2475914,34.050364
-118.2546266,34.0463688,2015/10/14 00:00:00,"411 W 7th ST, Los Angeles, CA",-118.2546266,34.0463688
-118.2488706,34.0474034,2015/10/14 00:00:00,"460 South Spring Street, Los Angeles, CA",-118.2488706,34.0474034
-118.2505905,34.0477589,2015/10/14 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2486193,34.0461251,2015/10/14 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2486193,34.0461251,2015/10/14 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2532873,34.0485582,2015/10/14 00:00:00,"532 S OLIVE ST, Los Angeles, CA",-118.2532873,34.0485582
-118.2514825,34.0468616,2015/10/14 00:00:00,"544 S BROADWAY, Los Angeles, CA",-118.2514825,34.0468616
-118.250472,34.045218,2015/10/14 00:00:00,"601 South Main Street, Los Angeles, CA",-118.250472,34.045218
-118.250472,34.045218,2015/10/14 00:00:00,"601 South Main Street, Los Angeles, CA",-118.250472,34.045218
-118.2571178,34.0477631,2015/10/14 00:00:00,"615 West 7th Street, Los Angeles, CA",-118.2571178,34.0477631
-118.2522461,34.045074,2015/10/14 00:00:00,"649 South Spring Street, Los Angeles, CA",-118.2522461,34.045074
-118.2520058,34.0436756,2015/10/14 00:00:00,"717 South Main Street, Los Angeles, CA",-118.2520058,34.0436756
-118.263306,34.0450852,2015/10/14 00:00:00,"717 West Olympic Boulevard, Los Angeles, CA",-118.263306,34.0450852
-118.2573975,34.0450682,2015/10/14 00:00:00,"801 South Olive Street, Los Angeles, CA",-118.2573975,34.0450682
-118.2457881,34.0636332,2015/10/14 00:00:00,"808 ALPINE ST, Los Angeles, CA",-118.2457881,34.0636332
-118.2591034,34.0405294,2015/10/15 00:00:00,"1038 S HILL ST, Los Angeles, CA",-118.2591034,34.0405294
-118.245873,34.048863,2015/10/15 00:00:00,"108 East 3rd Street, Los Angeles, CA",-118.245873,34.048863
-118.2602683,34.0358959,2015/10/15 00:00:00,"1308 South Main Street, Los Angeles, CA",-118.2602683,34.0358959
-118.2652703,34.0345486,2015/10/15 00:00:00,"1646 S Olive St, Los Angeles, CA",-118.2652703,34.0345486
-118.25382,34.047617,2015/10/15 00:00:00,"418 West 6th Street , Los Angeles, CA",-118.25382,34.047617
-118.2495803,34.0486557,2015/10/15 00:00:00,"424 S Broadway, Los Angeles, CA",-118.2495803,34.0486557
-118.2555123,34.0463942,2015/10/15 00:00:00,"436 West 7th Street , Los Angeles, CA",-118.2555123,34.0463942
-118.2505905,34.0477589,2015/10/15 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2505905,34.0477589,2015/10/15 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2486193,34.0461251,2015/10/15 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2507946,34.0464076,2015/10/15 00:00:00,"543 South Spring Street, Los Angeles, CA",-118.2507946,34.0464076
-118.250472,34.045218,2015/10/15 00:00:00,"601 South Main Street, Los Angeles, CA",-118.250472,34.045218
-118.250472,34.045218,2015/10/15 00:00:00,"601 South Main Street, Los Angeles, CA",-118.250472,34.045218
-118.2571178,34.0477631,2015/10/15 00:00:00,"615 West 7th Street, Los Angeles, CA",-118.2571178,34.0477631
-118.2412869,34.0599404,2015/10/15 00:00:00,"625 N HILL ST, Los Angeles, CA",-118.2412869,34.0599404
-118.2522461,34.045074,2015/10/15 00:00:00,"649 South Spring Street, Los Angeles, CA",-118.2522461,34.045074
-118.258738,34.0490261,2015/10/15 00:00:00,"655 South Flower Street, Los Angeles, CA",-118.258738,34.0490261
-118.2520058,34.0436756,2015/10/15 00:00:00,"717 South Main Street, Los Angeles, CA",-118.2520058,34.0436756
-118.255623,34.045211,2015/10/15 00:00:00,"737 South Hill Street, Los Angeles, CA",-118.255623,34.045211
-118.2599556,34.0490725,2015/10/15 00:00:00,"888 W 7TH ST, Los Angeles, CA",-118.2599556,34.0490725
-118.2612961,34.0503893,2015/10/16 00:00:00,"1000 Wilshire Bl, Los Angeles, CA",-118.2612961,34.0503893
-118.2591034,34.0405294,2015/10/16 00:00:00,"1038 S HILL ST, Los Angeles, CA",-118.2591034,34.0405294
-118.2577001,34.0372035,2015/10/16 00:00:00,"1103 Maple Avenue South, Los Angeles, CA",-118.2577001,34.0372035
-118.2668234,34.0385643,2015/10/16 00:00:00,"1347 South Hope Street, Los Angeles, CA",-118.2668234,34.0385643
-118.2556773,34.0389419,2015/10/16 00:00:00,"210 E OLYMPIC BL, Los Angeles, CA",-118.2556773,34.0389419
-118.2475914,34.050364,2015/10/16 00:00:00,"210 West 3rd Street, Los Angeles, CA",-118.2475914,34.050364
-118.2555123,34.0463942,2015/10/16 00:00:00,"436 West 7th Street, Los Angeles, CA",-118.2555123,34.0463942
-118.2488706,34.0474034,2015/10/16 00:00:00,"460 South Spring Street, Los Angeles, CA",-118.2488706,34.0474034
-118.2505905,34.0477589,2015/10/16 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2505905,34.0477589,2015/10/16 00:00:00,"500 South Broadway, Los Angeles, CA",-118.2505905,34.0477589
-118.2486193,34.0461251,2015/10/16 00:00:00,"512 S MAIN ST, Los Angeles, CA",-118.2486193,34.0461251
-118.2507946,34.0464076,2015/10/16 00:00:00,"543 South Spring Street, Los Angeles, CA",-118.2507946,34.0464076
-118.250472,34.045218,2015/10/16 00:00:00,"601 South Main Street, Los Angeles, CA",-118.250472,34.045218
-118.2571178,34.0477631,2015/10/16 00:00:00,"615 West 7th Street, Los Angeles, CA",-118.2571178,34.0477631
-118.2412869,34.0599404,2015/10/16 00:00:00,"625 N HILL ST, Los Angeles, CA",-118.2412869,34.0599404
